,TS_OX1_RS,TS_OX1_SM,TS_OX1_SCM,TS_OX1_IM
2632,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2633,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2634,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2635,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2636,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2637,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2638,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2639,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579349
2640,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579343
2641,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15812.208100573333
2642,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15812.208100573334
2643,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579341
2644,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15440.393880500918
2645,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15440.393880500918
2646,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14865.827270407648
2647,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579341
2648,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579341
2649,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.521413579341
2650,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14883.314107435916
2651,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14556.137203648152
2652,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14224.036305082658
2653,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14224.036305082658
2654,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14071.176367916743
2655,-23910.145865037084,-15560.2928084062,-15106.003181335796,-14071.176367916743
2656,-23910.145865037084,-15560.2928084062,-15106.003181335796,-13410.720722261402
2657,-23910.145865037084,-15560.2928084062,-15106.003181335796,-13827.88364750343
2658,-23910.145865037084,-15560.2928084062,-15106.003181335796,-12878.220047574861
2659,-23910.145865037084,-15560.2928084062,-15106.003181335796,-12878.220047574861
2660,-23910.145865037084,-15560.2928084062,-15106.003181335796,-12878.220047574861
2661,-23910.145865037084,-15560.2928084062,-15106.003181335796,-12583.5527403238
2662,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13994.98094191739
2663,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12891.22005272316
2664,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12891.22005272316
2665,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13348.41937146837
2666,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13565.293766418823
2667,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13348.41937146837
2668,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13348.41937146837
2669,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13951.959971223789
2670,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13851.614639031572
2671,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13848.382093698492
2672,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13848.382093698492
2673,-23910.402568020716,-15560.2928084062,-15106.003181335796,-12550.69840932636
2674,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12579.682491644817
2675,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13239.0986969395
2676,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12790.667549880603
2677,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13561.004621558248
2678,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13561.004621558248
2679,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13561.004621558248
2680,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12128.263390452052
2681,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13508.790497991824
2682,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12518.579822226702
2683,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12718.354469281408
2684,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12718.354469281408
2685,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12718.354469281408
2686,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12718.354469281408
2687,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13547.30913800558
2688,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13364.193272641338
2689,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12159.659337268899
2690,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12230.713131446379
2691,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12230.713131446379
2692,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12230.713131446379
2693,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12740.622235728048
2694,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12740.622235728048
2695,-23910.23770429992,-15560.2928084062,-15106.003181335796,-11780.321667883713
2696,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12216.439949496498
2697,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12423.821367226823
2698,-23910.23770429992,-15560.2928084062,-15106.003181335796,-12423.821367226823
2699,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13076.849710407654
2700,-23910.23770429992,-15560.2928084062,-15106.003181335796,-13076.849710407654
2701,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.398243426174
2702,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.398243426174
2703,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.39824342618
2704,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.39824342618
2705,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14166.492636264902
2706,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.39824342618
2707,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14624.082516511768
2708,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14108.39824342618
2709,-23910.23770429992,-15560.2928084062,-15106.003181335796,-14021.48564431675
2710,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14021.48564431675
2711,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14021.48564431675
2712,-23910.27927063762,-15560.2928084062,-15106.003181335796,-13955.465952773578
2713,-23910.27927063762,-15560.2928084062,-15106.003181335796,-13955.465952773578
2714,-23910.27927063762,-15560.2928084062,-15106.003181335796,-13955.465952773578
2715,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14034.220961431633
2716,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14034.220961431633
2717,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14034.220961431633
2718,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14034.220961431638
2719,-23910.27927063762,-15560.2928084062,-15106.003181335796,-14034.220961431633
2720,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14324.126289946882
2721,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14324.126289946882
2722,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14037.8558244761
2723,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14396.094486790407
2724,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14021.522315225144
2725,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14117.042898499656
2726,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14772.705878447496
2727,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14117.042898499656
2728,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14024.181188787174
2729,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14024.181188787174
2730,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14413.074672672934
2731,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14374.788263940196
2732,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14374.788263940196
2733,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14374.788263940196
2734,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14374.788263940196
2735,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14374.788263940198
2736,-24057.978971119344,-15560.2928084062,-15106.003181335796,-14436.535876397063
2737,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14480.23297967629
2738,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14480.23297967629
2739,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14480.23297967629
2740,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14943.757444087598
2741,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14943.757444087598
2742,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14943.757444087598
2743,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14943.757444087598
2744,-24014.892524229806,-15560.2928084062,-15106.003181335796,-14943.757444087598
2745,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.81049168892
2746,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.81049168892
2747,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.81049168892
2748,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.81049168892
2749,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.81049168892
2750,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.810491688924
2751,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.810491688926
2752,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15028.810491688926
2753,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2754,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2755,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2756,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2757,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2758,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2759,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2760,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2761,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15108.588076410386
2762,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2763,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2764,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2765,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2766,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15029.3901752858
2767,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15145.755672969983
2768,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15145.755672969983
2769,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2770,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2771,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2772,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2773,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2774,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2775,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2776,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2777,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817287
2778,-24014.892524229806,-15560.2928084062,-15106.003181335796,-15278.994650817285
2779,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2780,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15271.607389670513
2781,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2782,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2783,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2784,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2785,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2786,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15333.095276935996
2787,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2788,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2789,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2790,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2791,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2792,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15340.482538082768
2793,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15340.482538082768
2794,-24014.91992074915,-15560.2928084062,-15106.003181335796,-15340.482538082768
2795,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15340.482538082768
2796,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15578.578438566292
2797,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15500.744016236165
2798,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15663.377772051597
2799,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15341.685834804432
2800,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15341.685834804432
2801,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2802,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15278.994650817285
2803,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15724.70131349532
2804,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15724.70131349532
2805,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15724.70131349532
2806,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15724.70131349532
2807,-24014.897363511627,-15560.2928084062,-15106.003181335796,-15724.70131349532
2808,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2809,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2810,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2811,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2812,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2813,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2814,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2815,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
2816,-24014.897363511627,-15560.2928084062,-15106.003181335796,-16018.201769496018
